user_id,user,text,created_at,retweet_count,favorite_count,mentions,cleaned_text
uid_1356,warga_indonesia_50,Transparansi anggaran MBG adalah harga mati bagi publik. @gibran_tweet #1356,2024-11-21,206,1413,['gibran_tweet'],Transparansi anggaran MBG adalah harga mati bagi publik.
uid_1357,warga_indonesia_33,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_54 @warga_indonesia_60 #1357,2024-11-03,315,614,"['warga_indonesia_54', 'warga_indonesia_60']",Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_1358,warga_indonesia_173,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_24 @prabowo #1358,2024-11-04,702,682,"['warga_indonesia_24', 'prabowo']",Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_1359,warga_indonesia_40,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_57 @warga_indonesia_129 #1359,2024-11-19,630,1966,"['warga_indonesia_57', 'warga_indonesia_129']",Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_1360,warga_indonesia_106,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_105 #1360,2024-11-06,198,676,['warga_indonesia_105'],Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_1361,warga_indonesia_31,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_150 @warga_indonesia_98 #1361,2024-11-16,938,971,"['warga_indonesia_150', 'warga_indonesia_98']",Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_1362,warga_indonesia_98,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @warga_indonesia_179 #1362,2024-11-05,493,318,['warga_indonesia_179'],Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_1363,warga_indonesia_119,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_127 @warga_indonesia_112 #1363,2024-11-18,917,686,"['warga_indonesia_127', 'warga_indonesia_112']",Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_1364,warga_indonesia_20,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_122 @warga_indonesia_161 #1364,2024-11-14,950,1520,"['warga_indonesia_122', 'warga_indonesia_161']",Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_1365,warga_indonesia_141,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_105 #1365,2024-11-17,306,1157,['warga_indonesia_105'],Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_1366,warga_indonesia_71,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_6 @warga_indonesia_154 #1366,2024-11-01,213,1182,"['warga_indonesia_6', 'warga_indonesia_154']",Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_1367,warga_indonesia_194,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_160 @warga_indonesia_144 #1367,2024-11-29,814,724,"['warga_indonesia_160', 'warga_indonesia_144']",UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_1368,warga_indonesia_97,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @warga_indonesia_38 #1368,2024-11-09,860,63,['warga_indonesia_38'],Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_1369,warga_indonesia_178,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @warga_indonesia_195 @warga_indonesia_120 #1369,2024-11-18,862,339,"['warga_indonesia_195', 'warga_indonesia_120']",Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_1370,warga_indonesia_69,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @warga_indonesia_181 @warga_indonesia_17 #1370,2024-11-04,885,1602,"['warga_indonesia_181', 'warga_indonesia_17']",Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_1371,warga_indonesia_163,Transparansi anggaran MBG adalah harga mati bagi publik. @warga_indonesia_69 @warga_indonesia_83 #1371,2024-11-11,726,64,"['warga_indonesia_69', 'warga_indonesia_83']",Transparansi anggaran MBG adalah harga mati bagi publik.
uid_1372,warga_indonesia_191,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_11 @pengamat_sosial #1372,2024-11-16,898,486,"['warga_indonesia_11', 'pengamat_sosial']",Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_1373,warga_indonesia_100,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_62 @warga_indonesia_193 #1373,2024-11-10,221,1075,"['warga_indonesia_62', 'warga_indonesia_193']",Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_1374,warga_indonesia_172,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_68 @KontraS #1374,2024-11-12,803,76,"['warga_indonesia_68', 'KontraS']",Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_1375,warga_indonesia_129,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_103 #1375,2024-11-03,454,1036,['warga_indonesia_103'],Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_1376,warga_indonesia_82,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_160 #1376,2024-11-16,926,1024,['warga_indonesia_160'],Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_1377,warga_indonesia_200,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @warga_indonesia_66 #1377,2024-11-11,945,990,['warga_indonesia_66'],Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_1378,warga_indonesia_23,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_3 @warga_indonesia_95 #1378,2024-11-05,787,1785,"['warga_indonesia_3', 'warga_indonesia_95']",Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_1379,warga_indonesia_114,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_190 #1379,2024-11-17,692,271,['warga_indonesia_190'],Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_1380,warga_indonesia_79,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_129 #1380,2024-11-02,470,793,['warga_indonesia_129'],Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_1381,warga_indonesia_177,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @prabowo #1381,2024-11-10,954,90,['prabowo'],Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_1382,warga_indonesia_19,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_90 #1382,2024-11-15,910,94,['warga_indonesia_90'],UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_1383,warga_indonesia_65,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @warga_indonesia_88 #1383,2024-11-25,674,1526,['warga_indonesia_88'],Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_1384,warga_indonesia_134,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @kemenkesRI @warga_indonesia_2 #1384,2024-11-25,319,1308,"['kemenkesRI', 'warga_indonesia_2']",Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_1385,warga_indonesia_29,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @warga_indonesia_169 #1385,2024-11-07,197,586,['warga_indonesia_169'],Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_1386,warga_indonesia_24,Transparansi anggaran MBG adalah harga mati bagi publik. @warga_indonesia_124 @warga_indonesia_118 #1386,2024-11-25,451,1374,"['warga_indonesia_124', 'warga_indonesia_118']",Transparansi anggaran MBG adalah harga mati bagi publik.
uid_1387,warga_indonesia_125,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_42 #1387,2024-11-05,161,560,['warga_indonesia_42'],Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_1388,warga_indonesia_3,Makan siang gratis mulai didistribusikan ke daerah 3T. @kemensetneg #1388,2024-11-20,573,1052,['kemensetneg'],Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_1389,warga_indonesia_132,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_149 #1389,2024-11-18,358,1125,['warga_indonesia_149'],Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_1390,warga_indonesia_122,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_42 @KADIN_Indonesia #1390,2024-11-23,823,580,"['warga_indonesia_42', 'KADIN_Indonesia']",Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_1391,warga_indonesia_183,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_9 #1391,2024-11-03,318,1255,['warga_indonesia_9'],Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_1392,warga_indonesia_60,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @warga_indonesia_175 @warga_indonesia_147 #1392,2024-11-02,133,59,"['warga_indonesia_175', 'warga_indonesia_147']",Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_1393,warga_indonesia_12,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_143 @warga_indonesia_98 #1393,2024-11-02,108,785,"['warga_indonesia_143', 'warga_indonesia_98']",Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_1394,warga_indonesia_160,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @pengamat_sosial #1394,2024-11-14,401,366,['pengamat_sosial'],Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_1395,warga_indonesia_87,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_61 @warga_indonesia_75 #1395,2024-11-10,340,1674,"['warga_indonesia_61', 'warga_indonesia_75']",Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_1396,warga_indonesia_53,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_191 #1396,2024-11-25,686,1657,['warga_indonesia_191'],Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_1397,warga_indonesia_196,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_150 #1397,2024-11-25,782,953,['warga_indonesia_150'],UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_1398,warga_indonesia_161,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @tokoh_oposisi #1398,2024-11-27,821,1883,['tokoh_oposisi'],Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_1399,warga_indonesia_121,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @aktivis_lingkungan @warga_indonesia_162 #1399,2024-11-10,700,1319,"['aktivis_lingkungan', 'warga_indonesia_162']",Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_1400,warga_indonesia_190,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @warga_indonesia_94 @warga_indonesia_157 #1400,2024-11-08,147,1763,"['warga_indonesia_94', 'warga_indonesia_157']",Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_1401,warga_indonesia_46,Transparansi anggaran MBG adalah harga mati bagi publik. @warga_indonesia_103 @warga_indonesia_28 #1401,2024-11-13,187,1432,"['warga_indonesia_103', 'warga_indonesia_28']",Transparansi anggaran MBG adalah harga mati bagi publik.
uid_1402,warga_indonesia_193,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_183 @warga_indonesia_126 #1402,2024-11-29,332,928,"['warga_indonesia_183', 'warga_indonesia_126']",Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_1403,warga_indonesia_105,Makan siang gratis mulai didistribusikan ke daerah 3T. @airlangga_hrt @kumparan #1403,2024-11-16,115,719,"['airlangga_hrt', 'kumparan']",Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_1404,warga_indonesia_156,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_26 @warga_indonesia_21 #1404,2024-11-06,289,1572,"['warga_indonesia_26', 'warga_indonesia_21']",Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_1405,warga_indonesia_108,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_48 @warga_indonesia_2 #1405,2024-11-05,520,210,"['warga_indonesia_48', 'warga_indonesia_2']",Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_1406,warga_indonesia_21,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_121 @warga_indonesia_191 #1406,2024-11-26,109,667,"['warga_indonesia_121', 'warga_indonesia_191']",Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_1407,warga_indonesia_115,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @warga_indonesia_60 #1407,2024-11-10,545,944,['warga_indonesia_60'],Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_1408,warga_indonesia_111,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_188 @warga_indonesia_11 #1408,2024-11-08,635,499,"['warga_indonesia_188', 'warga_indonesia_11']",Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_1409,warga_indonesia_83,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_59 #1409,2024-11-13,67,697,['warga_indonesia_59'],Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_1410,warga_indonesia_126,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_161 #1410,2024-11-23,605,882,['warga_indonesia_161'],Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_1411,warga_indonesia_112,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_32 @warga_indonesia_183 #1411,2024-11-11,557,1421,"['warga_indonesia_32', 'warga_indonesia_183']",Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_1412,warga_indonesia_148,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_68 #1412,2024-11-22,685,159,['warga_indonesia_68'],UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_1413,warga_indonesia_165,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @LBH_Jakarta @warga_indonesia_188 #1413,2024-11-20,474,666,"['LBH_Jakarta', 'warga_indonesia_188']",Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_1414,warga_indonesia_171,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @warga_indonesia_190 #1414,2024-11-15,180,630,['warga_indonesia_190'],Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_1415,warga_indonesia_10,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @BBCIndonesia @warga_indonesia_80 #1415,2024-11-04,701,1667,"['BBCIndonesia', 'warga_indonesia_80']",Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_1416,warga_indonesia_142,Transparansi anggaran MBG adalah harga mati bagi publik. @warga_indonesia_95 @warga_indonesia_170 #1416,2024-11-21,676,125,"['warga_indonesia_95', 'warga_indonesia_170']",Transparansi anggaran MBG adalah harga mati bagi publik.
uid_1417,warga_indonesia_45,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_137 #1417,2024-11-27,142,1817,['warga_indonesia_137'],Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_1418,warga_indonesia_127,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_65 #1418,2024-11-05,676,305,['warga_indonesia_65'],Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_1419,warga_indonesia_155,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_124 @warga_indonesia_146 #1419,2024-11-13,630,1183,"['warga_indonesia_124', 'warga_indonesia_146']",Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_1420,warga_indonesia_180,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_164 @warga_indonesia_149 #1420,2024-11-22,898,648,"['warga_indonesia_164', 'warga_indonesia_149']",Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_1421,warga_indonesia_143,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_32 @warga_indonesia_12 #1421,2024-11-30,695,623,"['warga_indonesia_32', 'warga_indonesia_12']",Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_1422,warga_indonesia_73,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @warga_indonesia_100 @warga_indonesia_144 #1422,2024-11-12,91,1193,"['warga_indonesia_100', 'warga_indonesia_144']",Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_1423,warga_indonesia_103,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_99 #1423,2024-11-17,413,1735,['warga_indonesia_99'],Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_1424,warga_indonesia_144,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_111 #1424,2024-11-10,63,756,['warga_indonesia_111'],Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_1425,warga_indonesia_101,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @jokowi #1425,2024-11-23,573,1680,['jokowi'],Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_1426,warga_indonesia_150,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @KontraS @warga_indonesia_126 #1426,2024-11-10,886,63,"['KontraS', 'warga_indonesia_126']",Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_1427,warga_indonesia_109,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_47 #1427,2024-11-23,604,807,['warga_indonesia_47'],UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_1428,jokowi,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @detikcom @kompascom @Metro_TV #1428,2024-11-13,445,1116,"['detikcom', 'kompascom', 'Metro_TV']",Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_1429,prabowo,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @kemenkesRI #1429,2024-11-16,142,385,['kemenkesRI'],Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_1430,gibran_tweet,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @kompascom @tempodotco @antaranews #1430,2024-11-05,295,1787,"['kompascom', 'tempodotco', 'antaranews']",Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_1431,kemensetneg,Transparansi anggaran MBG adalah harga mati bagi publik. @kemenkeuRI @tvOneNews @jokowi #1431,2024-11-03,663,32,"['kemenkeuRI', 'tvOneNews', 'jokowi']",Transparansi anggaran MBG adalah harga mati bagi publik.
